month;country;code;value;netto;quantity;region;district;direction_eng;measure_eng;load_date  
01/2016;DK;8483502000;281;54;29;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                
01/2016;FR;3403910000;8268;5720;0;28000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;PL;9018311009;4;1;76;46000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                   
01/2016;CN;0910110000;2243;701;0;99000;07;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;BE;8302300009;46;1;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;US;4817100000;20;1;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                     
01/2016;CN;9503005500;4154;611;0;57000;04;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;HU;8483409000;9;0;1;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                    
01/2016;DE;8536201008;4043;169;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;BY;6211334100;40;0;1;45000;01;IM;ShT;2024-05-01T00:00:00.000+03:00                   
01/2016;RS;7008008900;852;260;7;45000;01;IM;M2;2024-02-01T00:00:00.000+03:00                 
01/2016;TR;8205200000;74;15;0;03000;03;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;DE;3923210000;485;100;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;DE;8708923509;1358;205;0;92000;04;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;BY;7019191009;735;137;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;BY;5402480000;1604;1110;0;66000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;DE;2508300000;743;3378;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;DE;5903901000;174;17;200;27000;02;IM;M2;2024-03-01T00:00:00.000+03:00                
01/2016;CN;3808923000;234261;49104;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00             
01/2016;BY;8502204000;36837;385;1;22000;04;IM;ShT;2024-01-01T00:00:00.000+03:00              
01/2016;RO;9401908009;810;104;0;36000;04;IM;1;2024-09-01T00:00:00.000+03:00                  
01/2016;BY;6104620000;44;2;12;60000;03;IM;ShT;2024-01-01T00:00:00.000+03:00                  
01/2016;BR;4016930001;14083;536;0;29000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;HK;6112311000;386;9;75;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;PL;8413302008;9472;77;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;KZ;6214100000;1637;439;5038;45000;01;IM;ShT;2024-05-01T00:00:00.000+03:00            
01/2016;BY;8516808000;1155;62;79;29000;01;IM;ShT;2024-03-01T00:00:00.000+03:00               
01/2016;SI;8536611000;111;2;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;BY;4410119000;3508;19500;29;18000;03;IM;M3;2024-03-01T00:00:00.000+03:00             
01/2016;BY;7307293000;1618;34;0;66000;01;IM;1;2024-04-01T00:00:00.000+03:00                  
01/2016;HU;4009420000;970;48;0;29000;01;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;DE;8413308008;444;27;6;75000;05;IM;ShT;2024-07-01T00:00:00.000+03:00                 
01/2016;JP;7318190009;552;84;0;28000;01;IM;1;2024-08-01T00:00:00.000+03:00                   
01/2016;BY;5402200009;950370;654496;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00            
01/2016;BY;8536699008;84;1;0;29000;01;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;KZ;0403901300;27195;103142;0;75000;05;IM;1;2024-03-01T00:00:00.000+03:00             
01/2016;CZ;8482800009;49;0;3;29000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                   
01/2016;CN;8431100000;422;104;0;91000;08;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;MD;8432301100;68634;16540;16;61000;01;IM;ShT;2024-02-01T00:00:00.000+03:00           
01/2016;BY;0403903300;12336;11221;0;15000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;CZ;8708709909;5536;3063;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                
01/2016;US;8515900000;3546;1;0;27000;02;IM;1;2024-04-01T00:00:00.000+03:00                   
01/2016;CZ;8531809500;1300;10;132;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;FR;3921190000;10466;1035;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;EE;6204391900;1935;48;79;40000;02;IM;ShT;2024-02-01T00:00:00.000+03:00               
01/2016;BY;9508900000;1335;780;0;40000;02;IM;1;2024-04-01T00:00:00.000+03:00                 
01/2016;BY;8537101000;814;1;0;40000;02;IM;1;2024-05-01T00:00:00.000+03:00                    
01/2016;CZ;8511400002;69188;7219;2608;45000;01;IM;ShT;2024-05-01T00:00:00.000+03:00          
01/2016;GB;9025900008;13016;4;0;40000;02;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;TW;8504409000;421887;5655;99673;40000;02;IM;ShT;2024-03-01T00:00:00.000+03:00        
01/2016;BG;4009310000;315;45;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00                   
01/2016;JP;8203200009;199;10;0;64000;07;IM;1;2024-05-01T00:00:00.000+03:00                   
01/2016;CN;7419910000;141;8;0;32000;06;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;BY;8431498009;4778;1735;0;28000;01;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;TW;7318169109;21831;8103;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;US;8467890000;9864;3;1;50000;06;IM;ShT;2024-01-01T00:00:00.000+03:00                 
01/2016;CN;4011620000;8370;5370;72;10000;07;IM;ShT;2024-01-01T00:00:00.000+03:00             
01/2016;DE;2710198800;422591;203794;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00            
01/2016;VN;3824909708;1814;2175;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;CH;7222118909;2249;40;0;78000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;MX;3212900000;162;0;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;DE;8205591000;4474;448;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00                 
01/2016;PL;8536419000;1540;50;0;97000;04;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;DE;2001100000;15065;11059;0;97000;04;IM;1;2024-04-01T00:00:00.000+03:00              
01/2016;PT;8481808700;432;9;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;JP;8481209009;2103;10;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;MX;8301600009;3;0;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                      
01/2016;IN;6403993100;25593;1381;1632;45000;01;IM;PAR;2024-05-01T00:00:00.000+03:00          
01/2016;US;6815990009;2884;928;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00                 
01/2016;IN;7222118109;1464;406;0;60000;03;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;TW;7312104909;14224;1085;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;PL;4820103000;1751;91;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;CZ;4016999109;142;8;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;PK;8708709909;77;194;0;05000;07;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;JP;5607509000;10;0;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;CN;7009100009;3157;458;5115;65000;05;IM;ShT;2024-04-01T00:00:00.000+03:00            
01/2016;DK;3921110000;2022;155;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;ID;7318290009;79;22;0;28000;01;IM;1;2024-05-01T00:00:00.000+03:00                    
01/2016;CN;8413603100;8019;862;19;75000;05;IM;ShT;2024-06-01T00:00:00.000+03:00              
01/2016;US;8482109008;777;14;13;27000;02;IM;ShT;2024-05-01T00:00:00.000+03:00                
01/2016;GB;8421230000;1516;85;111;27000;02;IM;ShT;2024-01-01T00:00:00.000+03:00              
01/2016;CN;7315900000;253;13;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00                   
01/2016;UA;8432291000;26659;14360;6;03000;03;IM;ShT;2024-04-01T00:00:00.000+03:00            
01/2016;SE;3208109000;2359;760;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;TW;8504509500;509;10;20025;50000;06;IM;ShT;2024-02-01T00:00:00.000+03:00             
01/2016;FR;3204120000;542;3;0;70000;01;IM;1;2024-04-01T00:00:00.000+03:00                    
01/2016;TR;8708309909;15603;6245;0;03000;03;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;CN;7604210000;12550;3133;0;05000;07;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;HU;3923299000;6810;874;0;18000;03;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;IT;9401908009;6140;431;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;PL;4015190000;10302;1626;25680;45000;01;IM;PAR;2024-06-01T00:00:00.000+03:00         
01/2016;CN;9403890000;47897;13573;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;ID;4202911000;1031;11;10;40000;02;IM;ShT;2024-04-01T00:00:00.000+03:00               
01/2016;NZ;0303699000;22002;10988;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00              
01/2016;PK;6211429000;17;0;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;DE;8412212009;477;5;2;65000;05;IM;ShT;2024-01-01T00:00:00.000+03:00                  
01/2016;US;7407290000;47102;1116;0;66000;01;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;CN;7318240009;1;6;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00                      
01/2016;KR;9603909900;265;115;1200;64000;07;IM;ShT;2024-03-01T00:00:00.000+03:00             
01/2016;TR;8708951000;2793;216;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;KR;5310900000;20212;6200;67431;40000;02;IM;M2;2024-02-01T00:00:00.000+03:00          
01/2016;CN;8544429009;2171;195;0;42000;01;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;GT;6204520000;6;0;1;45000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                    
01/2016;CZ;3506100000;16070;3826;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00               
01/2016;SG;8443991000;1634;3;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;DE;1806901100;186;8;0;76000;06;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;DK;9403890000;17311;2563;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;US;6812999009;57;0;0;27000;02;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;DK;3204130000;5365;8;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;CN;3914000000;89865;42950;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;CN;8511400008;171040;23449;6327;73000;04;IM;ShT;2024-04-01T00:00:00.000+03:00        
01/2016;LT;7010904500;14031;31453;115260;27000;02;IM;ShT;2024-05-01T00:00:00.000+03:00       
01/2016;DE;8534001100;2028;8;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;JP;8481804000;69;1;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;IT;5516420000;705;82;318;45000;01;IM;M2;2024-05-01T00:00:00.000+03:00                
01/2016;CN;7322110000;166087;140112;0;70000;01;IM;1;2024-01-01T00:00:00.000+03:00            
01/2016;BR;0804500001;3140;1880;0;36000;04;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;IT;9207909000;1725;12;1;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;CN;8421398007;24811;1830;1;70000;01;IM;ShT;2024-03-01T00:00:00.000+03:00             
01/2016;US;8467910000;21824;1439;0;25000;06;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;CN;3824901500;23587;42000;0;45000;01;IM;1;2024-05-01T00:00:00.000+03:00              
01/2016;CZ;8528722001;164611;8203;580;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00          
01/2016;US;8414308107;3051;134;2;27000;02;IM;ShT;2024-03-01T00:00:00.000+03:00               
01/2016;BY;6812999009;36;1;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                     
01/2016;PL;9017203900;490;94;262;27000;02;IM;ShT;2024-03-01T00:00:00.000+03:00               
01/2016;JP;4016930005;60229;721;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;MX;8302300009;718;7;0;40000;02;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;BY;8412298909;5927;259;25;66000;01;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;BY;7318141000;2978;229;0;46000;01;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;KG;8482109008;190;28;56;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;BY;8516609000;7793;1942;45;15000;01;IM;ShT;2024-02-01T00:00:00.000+03:00             
01/2016;DE;7312108301;10469;2616;0;46000;01;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;CN;7607199001;52247;21257;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00              
01/2016;CN;8202310000;1187;247;0;05000;07;IM;1;2024-03-01T00:00:00.000+03:00                 
01/2016;IN;6204625900;180;3;6;46000;01;IM;ShT;2024-01-01T00:00:00.000+03:00                  
01/2016;JP;5705003000;149;21;12;01000;06;IM;M2;2024-02-01T00:00:00.000+03:00                 
01/2016;CN;2934208000;132043;43500;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00             
01/2016;PH;8537109100;50654;943;0;29000;01;IM;1;2024-06-01T00:00:00.000+03:00                
01/2016;CN;8708503509;1354;1082;3;05000;07;IM;ShT;2024-02-01T00:00:00.000+03:00              
01/2016;BY;1901901900;4052;300;0;50000;06;IM;1;2024-01-01T00:00:00.000+03:00                 
01/2016;CN;8460909008;4021;1404;404;05000;07;IM;ShT;2024-01-01T00:00:00.000+03:00            
01/2016;IT;7219321009;4600;1902;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;TH;6507000000;20;0;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;KZ;1602499000;44;11;0;52000;06;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;US;6812999009;1358;4;0;64000;07;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;JP;8452900002;366;1;0;30000;07;IM;1;2024-02-01T00:00:00.000+03:00                    
01/2016;SV;6110309900;322;6;28;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                 
01/2016;DK;2103909009;4105;1466;0;40000;02;IM;1;2024-05-01T00:00:00.000+03:00                
01/2016;IN;6114200000;22851;579;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                
01/2016;SK;8421210009;608;42;45;46000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                
01/2016;BG;8482300009;593;90;110;45000;01;IM;ShT;2024-04-01T00:00:00.000+03:00               
01/2016;SE;7308905900;3871;990;0;40000;02;IM;1;2024-02-01T00:00:00.000+03:00                 
01/2016;BY;0706901000;4656;26900;0;46000;01;IM;1;2024-05-01T00:00:00.000+03:00               
01/2016;JP;8412212009;243;157;41;05000;07;IM;ShT;2024-03-01T00:00:00.000+03:00               
01/2016;DE;7318210001;349;18;0;29000;01;IM;1;2024-01-01T00:00:00.000+03:00                   
01/2016;PT;6209300000;313;0;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;BY;4412998500;3;10;0;41000;02;IM;M3;2024-03-01T00:00:00.000+03:00                    
01/2016;SI;8417100000;1047728;136950;2;22000;04;IM;ShT;2024-01-01T00:00:00.000+03:00         
01/2016;BY;1601009900;146202;67655;0;66000;01;IM;1;2024-03-01T00:00:00.000+03:00             
01/2016;BD;6203423500;477972;30189;90172;46000;01;IM;ShT;2024-03-01T00:00:00.000+03:00       
01/2016;CN;6211329000;44;2;0;65000;05;IM;1;2024-03-01T00:00:00.000+03:00                     
01/2016;US;6106200000;336;2;9;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00                  
01/2016;FR;3505109000;2506;1000;0;45000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;PL;8511800008;569;11;12;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                
01/2016;SE;7318158900;123;4;0;41000;02;IM;1;2024-03-01T00:00:00.000+03:00                    
01/2016;DE;8421990008;1455;74;0;70000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;KZ;8517709001;6584;2;3;46000;01;IM;ShT;2024-02-01T00:00:00.000+03:00                 
01/2016;TW;8536693000;887;25;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00                   
01/2016;CN;6105100000;5;0;1;05000;07;IM;ShT;2024-04-01T00:00:00.000+03:00                    
01/2016;IE;3926909709;395;3;0;29000;01;IM;1;2024-01-01T00:00:00.000+03:00                    
01/2016;US;6204633900;1171;1;1;46000;01;IM;ShT;2024-05-01T00:00:00.000+03:00                 
01/2016;BY;6806100008;6799;25050;0;03000;03;IM;1;2024-03-01T00:00:00.000+03:00               
01/2016;GB;8408908109;405120;12516;3;46000;01;IM;ShT;2024-04-01T00:00:00.000+03:00           
01/2016;FR;3002109900;718399;1522;0;45000;01;IM;1;2024-04-01T00:00:00.000+03:00              
01/2016;DE;5402699000;31781;1962;0;18000;03;IM;1;2024-01-01T00:00:00.000+03:00               
01/2016;CN;7326909808;26617;5168;0;04000;06;IM;1;2024-02-01T00:00:00.000+03:00               
01/2016;KZ;8708999301;428;67;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00                   
01/2016;US;4016999708;5344;38;0;49000;02;IM;1;2024-02-01T00:00:00.000+03:00                  
01/2016;GB;8486209002;1153946;2423;1;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00           
01/2016;BY;8204200000;25;2;0;66000;01;IM;1;2024-06-01T00:00:00.000+03:00                     
01/2016;BY;4406900000;14298;80000;97;45000;01;IM;M3;2024-01-01T00:00:00.000+03:00            
01/2016;BY;0403905900;13778;13650;0;42000;01;IM;1;2024-04-01T00:00:00.000+03:00              
01/2016;IN;5801370000;11825;297;565;40000;02;IM;M2;2024-03-01T00:00:00.000+03:00             
01/2016;HK;6217100000;20;1;0;46000;01;IM;1;2024-04-01T00:00:00.000+03:00                     
01/2016;CN;8403909000;14359;896;0;63000;04;IM;1;2024-03-01T00:00:00.000+03:00                
01/2016;CN;6204420000;1239031;38839;163612;45000;01;IM;ShT;2024-03-01T00:00:00.000+03:00     
01/2016;TH;8536900100;2046;26;0;75000;05;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;BY;3215110000;978;200;0;45000;01;IM;1;2024-03-01T00:00:00.000+03:00                  
01/2016;BY;6110309900;281;6;47;28000;01;IM;ShT;2024-04-01T00:00:00.000+03:00                 
01/2016;AT;8310000000;7;0;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                      
01/2016;MY;4016930005;4;1;0;29000;01;IM;1;2024-05-01T00:00:00.000+03:00                      
01/2016;IT;9003900009;282;1;0;45000;01;IM;1;2024-07-01T00:00:00.000+03:00                    
01/2016;BY;0403905102;100856;230065;0;40000;02;IM;1;2024-04-01T00:00:00.000+03:00            
01/2016;GB;4016995209;99;4;0;92000;04;IM;1;2024-02-01T00:00:00.000+03:00                     
01/2016;ES;2204213800;8031;4088;2588;41000;02;IM;L;2024-02-01T00:00:00.000+03:00             
01/2016;CN;8415109000;310609;59663;510;40000;02;IM;ShT;2024-02-01T00:00:00.000+03:00         
01/2016;IR;0806101000;8510;7500;0;46000;01;IM;1;2024-02-01T00:00:00.000+03:00                
01/2016;CN;9113200000;52048;489;0;45000;01;IM;1;2024-06-01T00:00:00.000+03:00                
01/2016;BY;8708912001;965;110;0;45000;01;IM;1;2024-01-01T00:00:00.000+03:00                  
01/2016;JP;8413602000;13233;217;20;45000;01;IM;ShT;2024-02-01T00:00:00.000+03:00             
01/2016;BY;6302991000;230;21;0;50000;06;IM;1;2024-03-01T00:00:00.000+03:00                   
01/2016;PL;6211333100;23;1;1;45000;01;IM;ShT;2024-06-01T00:00:00.000+03:00                   
